Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On
13/03/2025,14:19:18,13/03/2025,14:59:06,8674886293973,0x0058,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:18,13/03/2025,14:59:06,8674886293973,0x0059,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,50,12736,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:19,13/03/2025,14:59:14,8674886293973,0x005a,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,50,12741,0000,0000,01,00,22,00,15,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:19,13/03/2025,14:59:14,8674886293973,0x005b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,50,12741,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:20,13/03/2025,14:59:17,8674886293973,0x005c,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,51,12741,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:20,13/03/2025,14:59:19,8674886293973,0x005d,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,51,12741,0000,0000,00,00,12,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:21,13/03/2025,14:59:19,8674886293973,0x005e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,51,12741,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:21,13/03/2025,15:51:31,8674886293973,0x007d,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,74,10761,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,03,-
13/03/2025,14:19:22,13/03/2025,14:59:22,8674886293973,0x005f,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,51,12741,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:22,13/03/2025,14:59:50,8674886293973,0x0060,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,51,12812,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:23,13/03/2025,15:01:11,8674886293973,0x0061,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,52,12721,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:23,13/03/2025,15:02:36,8674886293973,0x0062,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,53,12746,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:24,13/03/2025,15:03:58,8674886293973,0x0066,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,54,14774,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:24,13/03/2025,15:05:07,8674886293973,0x0067,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,55,10773,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:25,13/03/2025,15:09:05,8674886293973,0x006a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,57,10769,0000,0000,00,00,16,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:25,13/03/2025,15:09:32,8674886293973,0x006b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,58,10552,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a7140c,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:26,13/03/2025,15:51:01,8674886293973,0x007c,GTDOG,0x00fe7fbf,802003,0x0902,0x0915,74,10654,0000,0000,00,00,11,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:26,13/03/2025,15:53:22,8674886293973,0x007f,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,65,0,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,03
13/03/2025,14:19:27,13/03/2025,15:53:24,8674886293973,0x0080,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,65,10891,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:27,13/03/2025,15:53:26,8674886293973,0x0081,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,73,10891,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:28,,,,,GTBCS
13/03/2025,14:19:28,13/03/2025,15:55:10,8674886293973,0x0083,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,76,10697,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:29,13/03/2025,15:55:45,8674886293973,0x0085,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,76,10697,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:29,13/03/2025,15:55:53,8674886293973,0x0086,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,76,10690,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:30,13/03/2025,15:57:37,8674886293973,0x0088,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,78,10851,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:30,13/03/2025,15:58:12,8674886293973,0x0089,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,78,10762,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:31,13/03/2025,16:02:13,8674886293973,0x008b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,81,10811,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:31,13/03/2025,16:02:48,8674886293973,0x008d,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,81,10822,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:32,13/03/2025,16:03:03,8674886293973,0x008e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,81,10767,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:32,13/03/2025,16:03:39,8674886293973,0x008f,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,82,10733,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:33,13/03/2025,16:04:26,8674886293973,0x0090,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,83,10753,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:34,13/03/2025,16:05:22,8674886293973,0x0091,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,83,10715,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:34,13/03/2025,16:06:00,8674886293973,0x0092,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,84,10823,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:34,13/03/2025,16:07:02,8674886293973,0x0093,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,85,10755,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:35,13/03/2025,16:07:53,8674886293973,0x0096,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,85,10875,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:35,13/03/2025,16:08:28,8674886293973,0x0097,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,85,10729,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:36,13/03/2025,16:09:07,8674886293973,0x0098,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,86,10753,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:36,13/03/2025,16:10:31,8674886293973,0x0099,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,87,10825,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:37,13/03/2025,16:10:40,8674886293973,0x009a,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,87,10763,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:37,13/03/2025,16:11:15,8674886293973,0x009b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,87,10882,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:38,13/03/2025,16:12:46,8674886293973,0x009e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,89,10845,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71517,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:38,13/03/2025,16:13:21,8674886293973,0x009f,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,89,10763,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:39,13/03/2025,16:15:15,8674886293973,0x00a0,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,90,10853,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:39,13/03/2025,16:15:50,8674886293973,0x00a1,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,90,10874,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:40,13/03/2025,16:16:35,8674886293973,0x00a2,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,91,10755,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:40,13/03/2025,16:17:12,8674886293973,0x00a4,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,91,10880,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:41,13/03/2025,16:18:41,8674886293973,0x00a6,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,91,10876,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:41,13/03/2025,16:19:46,8674886293973,0x00a7,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,92,10869,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:42,13/03/2025,16:22:23,8674886293973,0x00aa,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,93,10760,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:42,13/03/2025,16:23:42,8674886293973,0x00ab,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,94,10827,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:43,13/03/2025,16:24:06,8674886293973,0x00ac,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,94,10765,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:43,13/03/2025,16:24:41,8674886293973,0x00ad,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,94,10765,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:44,13/03/2025,16:24:55,8674886293973,0x00ae,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,94,10765,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:44,13/03/2025,16:25:36,8674886293973,0x00af,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,95,10766,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:45,13/03/2025,16:25:43,8674886293973,0x00b0,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,95,10766,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:45,13/03/2025,16:26:18,8674886293973,0x00b1,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,95,10771,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:46,13/03/2025,16:26:50,8674886293973,0x00b2,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,95,10758,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:46,13/03/2025,16:27:25,8674886293973,0x00b5,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,95,10830,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:47,13/03/2025,16:29:07,8674886293973,0x00b6,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,96,10737,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:47,13/03/2025,16:34:51,8674886293973,0x00b9,GTVGN,0x00fe7fbf,802003,0x0902,0x0915,99,13810,0000,0000,00,00,22,00,00001653,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:48,13/03/2025,16:34:51,8674886293973,0x00ba,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,99,13810,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:48,13/03/2025,16:37:22,8674886293973,0x00bd,GTVGL,0x00fe7fbf,802003,0x0902,0x0915,100,13814,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:49,,,,,GTBDS
13/03/2025,14:19:49,13/03/2025,16:53:54,8674886293973,0x00cf,GTPFR,0x00fe7fbf,802003,0x0902,0x0915,100,13762,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,03,-
13/03/2025,14:19:50,,,,,HBD
13/03/2025,14:19:50,,,,,GTBCS
13/03/2025,14:19:51,13/03/2025,16:53:24,8674886293973,0x00cb,GTDOG,0x00fe7fbf,802003,0x0902,0x0915,100,13764,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:51,13/03/2025,16:55:46,8674886293973,0x00d1,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,03
13/03/2025,14:19:52,13/03/2025,16:55:48,8674886293973,0x00d2,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:52,13/03/2025,16:55:49,8674886293973,0x00d3,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,13855,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:53,13/03/2025,16:55:51,8674886293973,0x00d4,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,13745,0000,0000,00,00,42,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:53,13/03/2025,16:56:26,8674886293973,0x00d5,GTVGN,0x00fe7fbf,802003,0x0902,0x0915,100,13746,0000,0000,00,00,22,00,00000028,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:54,13/03/2025,16:56:26,8674886293973,0x00d6,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13746,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:54,13/03/2025,16:58:18,8674886293973,0x00d8,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,13749,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:55,13/03/2025,16:58:18,8674886293973,0x00d9,GTVGL,0x00fe7fbf,802003,0x0902,0x0915,100,13749,0000,0000,00,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:55,13/03/2025,17:02:00,8674886293973,0x00db,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,13751,0000,0000,00,00,12,00,1570,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:56,13/03/2025,17:02:00,8674886293973,0x00dc,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13751,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:56,13/03/2025,17:02:05,8674886293973,0x00dd,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,13751,0000,0000,01,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:57,13/03/2025,17:02:09,8674886293973,0x00de,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,13805,0000,0000,01,00,22,00,9,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:57,13/03/2025,17:02:09,8674886293973,0x00df,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13805,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:58,13/03/2025,17:02:10,8674886293973,0x00e0,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,13754,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:58,13/03/2025,17:02:14,8674886293973,0x00e1,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,13754,0000,0000,00,00,12,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:59,13/03/2025,17:02:14,8674886293973,0x00e2,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13754,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:19:59,13/03/2025,17:02:15,8674886293973,0x00e3,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,13754,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:00,13/03/2025,17:04:35,8674886293973,0x00e4,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,13761,0000,0000,01,00,22,00,141,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:00,13/03/2025,17:04:35,8674886293973,0x00e5,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13761,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:01,13/03/2025,17:04:36,8674886293973,0x00e6,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,13761,0000,0000,01,00,22,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:01,13/03/2025,17:04:40,8674886293973,0x00e8,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,13756,0000,0000,00,00,12,00,5,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:02,13/03/2025,17:04:40,8674886293973,0x00e9,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,13756,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
13/03/2025,14:20:02,13/03/2025,17:04:41,8674886293973,0x00ea,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,13756,0000,0000,00,00,12,00,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71416,0x000000,0x0000000000,0x000000,0x000000000000,-,-
