Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix
07/04/2025,13:33:59,07/04/2025,13:32:37,8674886293973,0x223d,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11514,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,13:33:59,07/04/2025,13:32:37,8674886293973,0x223e,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11514,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,13:33:59,,,,0x223f,ACK
07/04/2025,13:35:50,,,,0x2240,HBD
07/04/2025,13:35:54,,,,0x2241,ACK
07/04/2025,13:58:29,
07/04/2025,13:58:29,
07/04/2025,14:17:28,,,,0x2298,HBD
07/04/2025,14:17:29,07/04/2025,13:36:37,8674886293973,0x2244,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,00,02,12,00,-,204,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:29,07/04/2025,13:36:38,8674886293973,0x2245,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:29,07/04/2025,13:36:39,8674886293973,0x2246,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,2,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:29,07/04/2025,13:36:43,8674886293973,0x2247,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11515,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:29,01/01/2020,00:00:07,8674886293973,0x2254,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,77,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,00, -,-
07/04/2025,14:17:29,01/01/2020,00:00:09,8674886293973,0x2255,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,77,0,0000,0000,01,02,21,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:29,01/01/2020,00:00:09,8674886293973,0x2256,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,77,0,0000,0000,01,02,21,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:30,01/01/2020,00:00:09,8674886293973,0x2257,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,77,11597,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:00:09,8674886293973,0x2258,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,77,11597,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:00:11,8674886293973,0x2259,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,80,11519,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:00:27,8674886293973,0x225a,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,96,11448,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:02:38,8674886293973,0x225b,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,94,11428,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:31,01/01/2020,00:02:38,8674886293973,0x225c,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,94,11428,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:31,-, -, -, 0x225d,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,14:17:31,01/01/2020,00:09:04,8674886293973,0x225f,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:09:04,8674886293973,0x2260,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:09:05,8674886293973,0x2261,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:31,01/01/2020,00:09:06,8674886293973,0x2262,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:09:06,8674886293973,0x2263,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:31,01/01/2020,00:09:10,8674886293973,0x2264,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,96,11457,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:31,01/01/2020,00:11:25,8674886293973,0x2265,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:11:25,8674886293973,0x2266,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:11:26,8674886293973,0x2267,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:11:26,8674886293973,0x2268,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:11:26,8674886293973,0x2269,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:32,01/01/2020,00:11:26,8674886293973,0x226a,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11439,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:32,01/01/2020,00:13:14,8674886293973,0x226b,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:13:14,8674886293973,0x226c,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:13:15,8674886293973,0x226d,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:32,01/01/2020,00:13:15,8674886293973,0x226e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:16,8674886293973,0x226f,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:16,8674886293973,0x2270,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:17,8674886293973,0x2271,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:33,01/01/2020,00:13:17,8674886293973,0x2272,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:33,01/01/2020,00:13:17,8674886293973,0x2273,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:33,01/01/2020,00:13:18,8674886293973,0x2274,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:18,8674886293973,0x2275,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11513,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:19,8674886293973,0x2276,GTMPF,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:22,8674886293973,0x2277,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:33,01/01/2020,00:13:23,8674886293973,0x2278,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11514,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:47,8674886293973,0x2279,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11514,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:33,01/01/2020,00:13:49,8674886293973,0x227a,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11514,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:17:10,8674886293973,0x227b,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:17:10,8674886293973,0x227c,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:17:11,8674886293973,0x227d,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:17:11,8674886293973,0x227e,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:17:13,8674886293973,0x227f,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:35,01/01/2020,00:17:13,8674886293973,0x2280,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11521,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:35,01/01/2020,00:18:38,8674886293973,0x2281,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11526,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:18:38,8674886293973,0x2282,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11526,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:18:39,8674886293973,0x2283,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11526,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:35,01/01/2020,00:18:39,8674886293973,0x2284,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,11526,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:18:39,8674886293973,0x2285,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11526,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:18:44,8674886293973,0x2286,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11517,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:17:35,01/01/2020,00:28:17,8674886293973,0x228c,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11485,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:00:06,8674886293973,0x2299,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,89,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,00, -,-
07/04/2025,14:17:35,01/01/2020,00:00:08,8674886293973,0x229a,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,89,11480,0000,0000,01,02,21,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:00:08,8674886293973,0x229b,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,89,11480,0000,0000,01,02,21,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:00:08,8674886293973,0x229c,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,89,11480,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:00:08,8674886293973,0x229d,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,89,11480,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:17:35,01/01/2020,00:00:09,8674886293973,0x229e,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,87,11334,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:18:52,01/01/2020,00:01:30,8674886293973,0x229f,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,99,11436,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:18:52,01/01/2020,00:01:30,8674886293973,0x22a0,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,99,11436,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:18:54,01/01/2020,00:01:32,8674886293973,0x22a1,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,99,11436,0000,0000,01,02,22,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:18:54,01/01/2020,00:01:32,8674886293973,0x22a2,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,99,11436,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:19:14,-, -, -, 0x22a3,GTBCS, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
07/04/2025,14:19:29,,,,0x22a4,HBD
07/04/2025,14:19:59,07/04/2025,14:20:00,8674886293973,0x22a5,GTRTL,0x00fe7fbf,802003,0x0902,0x0915,100,11416,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:19:59,07/04/2025,14:20:00,8674886293973,0x22a6,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11416,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:19:59,07/04/2025,14:20:00,8674886293973,0x22a7,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11416,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:19:59,07/04/2025,14:20:00,8674886293973,0x22a8,GTIGL,0x00fe7fbf,802003,0x0902,0x0915,100,11416,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-,None
07/04/2025,14:20:49,07/04/2025,14:20:50,8674886293973,0x22a9,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11519,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:01,,,,0x22c0,HBD
07/04/2025,14:41:01,01/01/2020,00:00:07,8674886293973,0x22b2,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,00, -,-
07/04/2025,14:41:01,01/01/2020,00:00:06,8674886293973,0x22c1,GTPNR,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,00,00,41,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0000,0000,0000,00000000,0x000000,0x0000000000,0x000000,0x000000000000,-,00, -,-
07/04/2025,14:41:03,01/01/2020,00:00:08,8674886293973,0x22c2,GTIGN,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,21,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:03,01/01/2020,00:00:08,8674886293973,0x22c3,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,21,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:03,01/01/2020,00:00:08,8674886293973,0x22c4,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,0,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:03,01/01/2020,00:00:08,8674886293973,0x22c5,GTMPN,0x00fe7fbf,802003,0x0902,0x0915,100,11507,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:21,01/01/2020,00:00:27,8674886293973,0x22c6,GTBTC,0x00fe7fbf,802003,0x0902,0x0915,100,11469,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:41:22,01/01/2020,00:00:28,8674886293973,0x22c7,GTSTC,0x00fe7fbf,802003,0x0902,0x0915,100,11469,0000,0000,01,02,22,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:42:01,01/01/2020,00:01:06,8674886293973,0x22c8,GTIGF,0x00fe7fbf,802003,0x0902,0x0915,100,11530,0000,0000,00,02,12,00,-,0,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
07/04/2025,14:42:01,01/01/2020,00:01:06,8674886293973,0x22c9,GTSTT,0x00fe7fbf,802003,0x0902,0x0915,100,11530,0000,0000,00,02,12,00,-,-,00,000000,0000,0x0000,00000000,00000000,00000000000000,0724,0006,c4a7,07a71434,0x000000,0x0000000000,0x000000,0x000000000000,-,-,-,-, None
