Data Inclusão,Hora Inclusão,Data Evento,Hora Evento,IMEI,Sequência,Tipo Mensagem,Máscara,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites, Report type, Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,GNSS UTC Time,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On, Diferença dos tempos a partir do IGN, Diferença de tempos a partir do IGF, Time fix, 1-wire, ble, RAT, Band
23/04/2025,09:46:37,23/04/2025,09:38:05,8674886293973,0x4f0a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11509,1,-,1,0,22,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2604,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:38:04,,,,
23/04/2025,09:46:38,23/04/2025,09:38:20,8674886293973,0x4f0b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,22,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2613,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:38:19,,,,
23/04/2025,09:46:38,23/04/2025,09:38:35,8674886293973,0x4f0c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,21,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2622,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:38:34,,,,
23/04/2025,09:46:39,23/04/2025,09:38:50,8674886293973,0x4f0d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,21,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2631,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:38:49,,,,
23/04/2025,09:46:39,23/04/2025,09:39:05,8674886293973,0x4f0e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11505,1,-,1,0,21,9,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2704,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:39:04,,,,
23/04/2025,09:46:40,23/04/2025,09:39:20,8674886293973,0x4f10,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11409,1,-,1,0,21,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2712,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:39:18,,,,
23/04/2025,09:46:40,23/04/2025,09:39:35,8674886293973,0x4f12,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11477,1,-,1,0,21,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2722,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:39:34,,,,
23/04/2025,09:46:41,23/04/2025,09:39:50,8674886293973,0x4f13,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,1,-,1,0,21,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2731,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:39:49,,,,
23/04/2025,09:46:41,23/04/2025,09:40:05,8674886293973,0x4f14,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11467,1,-,1,0,22,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2804,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:40:04,,,,
23/04/2025,09:46:42,23/04/2025,09:40:20,8674886293973,0x4f15,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,1,-,1,0,22,9,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2813,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:40:19,,,,
23/04/2025,09:46:42,23/04/2025,09:40:35,8674886293973,0x4f16,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,21,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2822,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:40:34,,,,
23/04/2025,09:46:43,23/04/2025,09:40:50,8674886293973,0x4f17,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,22,9,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2831,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:40:49,,,,
23/04/2025,09:46:43,23/04/2025,09:41:05,8674886293973,0x4f18,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,22,8,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2904,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:41:04,,,,
23/04/2025,09:46:44,23/04/2025,09:41:20,8674886293973,0x4f19,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11454,1,-,1,0,22,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2913,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:41:19,,,,
23/04/2025,09:46:45,23/04/2025,09:41:35,8674886293973,0x4f1a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2922,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:41:34,,,,
23/04/2025,09:46:45,23/04/2025,09:41:50,8674886293973,0x4f1b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2931,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:41:49,,,,
23/04/2025,09:46:45,23/04/2025,09:42:05,8674886293973,0x4f1c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11456,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2a04,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:42:04,,,,
23/04/2025,09:46:46,23/04/2025,09:42:20,8674886293973,0x4f1d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11508,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2a13,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:42:19,,,,
23/04/2025,09:46:46,23/04/2025,09:42:35,8674886293973,0x4f1e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2a22,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:42:34,,,,
23/04/2025,09:46:47,23/04/2025,09:42:50,8674886293973,0x4f1f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11455,1,-,1,0,21,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2a31,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:42:49,,,,
23/04/2025,09:46:47,23/04/2025,09:43:05,8674886293973,0x4f20,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2b04,724,6,c4a7,07a7140c,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:43:04,,,,
23/04/2025,09:46:48,23/04/2025,09:43:20,8674886293973,0x4f21,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,1,-,1,0,22,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2b13,724,6,c4a7,07a71402,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:43:19,,,,
23/04/2025,09:46:48,23/04/2025,09:43:35,8674886293973,0x4f22,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11459,1,-,1,0,22,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2b22,724,6,c4a7,07a71402,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:43:34,,,,
23/04/2025,09:46:49,23/04/2025,09:43:50,8674886293973,0x4f23,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11459,1,-,1,0,22,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2b31,724,6,c4a7,07a71402,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:43:49,,,,
23/04/2025,09:46:49,23/04/2025,09:44:05,8674886293973,0x4f24,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11449,1,-,1,0,21,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2c04,724,6,c4a7,07a71402,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:44:04,,,,
23/04/2025,09:46:50,04/233/7,23:09:44,8674886293973,0x4f26,GTIGF,0x09fe7fbf,802003,0x0902,0x0915,0,11463,1,0,0,0,12,9,-,25255,3,0,0,0x0239,-23.329915,-51.177699,07e904170c2c10,724,6,c4a7,07a71434,0x000000,0x0000001402,0x000000,0x000000000000,-,-,-,-, 2025-04-23 12:44:16,,,,
23/04/2025,09:46:50,04/233/7,23:09:44,8674886293973,0x4f27,GTIGN,0x09fe7fbf,802003,0x0902,0x0915,0,11463,1,0,1,0,22,10,-,1,1,0,0,0x0239,-23.329915,-51.177699,07e904170c2c11,724,6,c4a7,07a71434,0x000000,0x0000001402,0x000000,0x000000000000,-,-,-,-, 2025-04-23 12:44:17,,,,
23/04/2025,09:46:51,23/04/2025,09:44:38,8674886293973,0x4f29,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11463,1,-,1,0,22,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2c25,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:44:37,,,,
23/04/2025,09:46:51,23/04/2025,09:44:53,8674886293973,0x4f2a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11463,1,-,1,0,22,10,-,-,2,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2c34,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:44:52,,,,
23/04/2025,09:46:52,23/04/2025,09:45:08,8674886293973,0x4f2b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11463,1,-,1,0,22,10,-,-,3,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2d07,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:45:07,,,,
23/04/2025,09:46:52,23/04/2025,09:45:23,8674886293973,0x4f2c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,1,-,1,0,22,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2d17,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:45:23,,,,
23/04/2025,09:46:53,23/04/2025,09:45:38,8674886293973,0x4f2d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,1,-,1,0,22,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2d25,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:45:37,,,,
23/04/2025,09:46:53,23/04/2025,09:45:53,8674886293973,0x4f2e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,1,-,1,0,21,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2d34,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:45:52,,,,
23/04/2025,09:46:54,23/04/2025,09:46:08,8674886293973,0x4f2f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2e07,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:46:07,,,,
23/04/2025,09:46:54,23/04/2025,09:46:23,8674886293973,0x4f30,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,1,-,1,0,21,10,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2e17,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:46:23,,,,
23/04/2025,09:46:55,23/04/2025,09:46:38,8674886293973,0x4f31,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2e25,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:46:37,,,,
23/04/2025,09:46:55,23/04/2025,09:46:53,8674886293973,0x4f32,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,1,-,1,0,21,11,-,-,1,0.0,0,0x0239,-23.329915,-51.177699,07e904170c2e34,724,6,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:46:52,,,,
23/04/2025,09:48:53,23/04/2025,09:48:53,8674886293973,0x4f3b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,8,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3034,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:48:52
23/04/2025,09:49:08,23/04/2025,09:49:08,8674886293973,0x4f3c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,9,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3107,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:49:07
23/04/2025,09:49:08,,,,0x4f3d,HBD
23/04/2025,09:49:23,23/04/2025,09:49:23,8674886293973,0x4f3e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3116,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:49:22
23/04/2025,09:49:38,23/04/2025,09:49:38,8674886293973,0x4f3f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11461,0001,-,01,00,21,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3125,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:49:37
23/04/2025,09:49:53,23/04/2025,09:49:53,8674886293973,0x4f40,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,22,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3134,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:49:52
23/04/2025,09:50:08,23/04/2025,09:50:08,8674886293973,0x4f41,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,22,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3207,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:50:07
23/04/2025,09:50:23,23/04/2025,09:50:23,8674886293973,0x4f42,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,21,9,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3216,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:50:22
23/04/2025,09:50:38,23/04/2025,09:50:38,8674886293973,0x4f43,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11466,0001,-,01,00,21,9,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3225,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:50:37
23/04/2025,09:50:53,23/04/2025,09:50:53,8674886293973,0x4f44,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,8,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3234,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:50:52
23/04/2025,09:51:08,23/04/2025,09:51:08,8674886293973,0x4f45,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,22,9,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3307,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:51:07
23/04/2025,09:51:08,,,,0x4f46,HBD
23/04/2025,09:51:23,23/04/2025,09:51:23,8674886293973,0x4f47,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,22,11,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3316,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:51:22
23/04/2025,09:51:38,23/04/2025,09:51:38,8674886293973,0x4f48,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11474,0001,-,01,00,21,11,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3325,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:51:37
23/04/2025,09:51:53,23/04/2025,09:51:53,8674886293973,0x4f49,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11512,0001,-,01,00,21,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3334,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:51:52
23/04/2025,09:52:08,23/04/2025,09:52:08,8674886293973,0x4f4a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11462,0001,-,01,00,21,9,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3406,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:52:06
23/04/2025,09:52:23,23/04/2025,09:52:23,8674886293973,0x4f4b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11512,0001,-,01,00,21,11,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3416,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:52:22
23/04/2025,09:52:38,23/04/2025,09:52:38,8674886293973,0x4f4c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11452,0001,-,01,00,21,11,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3425,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:52:37
23/04/2025,09:52:53,23/04/2025,09:52:53,8674886293973,0x4f4d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11521,0001,-,01,00,21,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3434,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:52:52
23/04/2025,09:53:08,23/04/2025,09:53:08,8674886293973,0x4f4e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,22,9,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3507,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:53:07
23/04/2025,09:53:09,,,,0x4f4f,HBD
23/04/2025,09:53:23,23/04/2025,09:53:23,8674886293973,0x4f50,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,22,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3516,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:53:22
23/04/2025,09:53:38,23/04/2025,09:53:38,8674886293973,0x4f51,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3525,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:53:37
23/04/2025,09:53:53,23/04/2025,09:53:53,8674886293973,0x4f52,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11469,0001,-,01,00,21,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3534,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:53:52
23/04/2025,09:54:08,23/04/2025,09:54:08,8674886293973,0x4f53,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3607,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:54:07
23/04/2025,09:54:23,23/04/2025,09:54:23,8674886293973,0x4f54,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11472,0001,-,01,00,21,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3616,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:54:22
23/04/2025,09:54:38,23/04/2025,09:54:38,8674886293973,0x4f55,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11457,0001,-,01,00,21,11,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3625,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:54:37
23/04/2025,09:54:53,23/04/2025,09:54:53,8674886293973,0x4f56,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,21,9,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3634,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:54:52
23/04/2025,09:55:08,23/04/2025,09:55:08,8674886293973,0x4f57,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,22,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3707,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:55:07
23/04/2025,09:55:09,,,,0x4f58,HBD
23/04/2025,09:55:23,23/04/2025,09:55:23,8674886293973,0x4f59,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,22,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3716,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:55:22
23/04/2025,09:55:38,23/04/2025,09:55:38,8674886293973,0x4f5a,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11479,0001,-,01,00,22,10,-,-,02,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3725,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:55:37
23/04/2025,09:55:53,23/04/2025,09:55:53,8674886293973,0x4f5b,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11513,0001,-,01,00,22,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3734,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:55:52
23/04/2025,09:56:08,23/04/2025,09:56:08,8674886293973,0x4f5c,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11498,0001,-,01,00,22,12,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3807,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:56:07
23/04/2025,09:56:23,23/04/2025,09:56:23,8674886293973,0x4f5d,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11498,0001,-,01,00,22,12,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3816,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:56:22
23/04/2025,09:56:38,23/04/2025,09:56:38,8674886293973,0x4f5e,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11439,0001,-,01,00,22,12,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3825,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:56:37
23/04/2025,09:56:53,23/04/2025,09:56:53,8674886293973,0x4f5f,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11490,0001,-,01,00,22,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3834,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:56:52
23/04/2025,09:57:08,23/04/2025,09:57:08,8674886293973,0x4f60,GTERI,0x09fe3fbf,802003,0x0902,0x0915,0,11417,0001,-,01,00,21,10,-,-,01,0.0,0000,0x0239,-23.329915,-51.177699,07e904170c3907,0724,0006,c4a7,07a71434,0x0.0,0x20.2,0x0:00:00,0x0:00:00,-,-, -, -, 2025-04-23 12:57:07
23/04/2025,09:57:09,,,,0x4f61,HBD
